"167"," Biden's 80th","Stephen Collinson","CNN ”  On Sunday America will experience a moment unique in its history “ when a sitting president turns 80.  Administration aides would surely prefer that the other big family celebration at the White House this weekend “ the wedding of President Joe Biden's granddaughter Naomi “ gets most of the headlines.  The political sensitivities of having an octogenarian in the Oval Office mean there's unlikely to be big news about birthday bashes “ unlike when President Barack Obama hit 50 while in office and held several parties including one which featured a reelection fundraiser jam featuring Herbie Hancock and Jennifer Hudson.","2022-11-18","05:04:30","cnn.com"
"168"," Joe Biden set to work with a House speaker he has called a 'MAGA Republican'","W. James Antle III","President Joe Biden was effusive in his praise for departing House Speaker Nancy Pelosi (D-CA) ” but he will soon have to work with a man he has described as a member of a democracy-threatening political faction: a MAGA Republican. Biden called to congratulate House Minority Leader Kevin McCarthy (R-CA) likely the next speaker of the House when Republicans won their 218th seat Wednesday night. I congratulate Leader McCarthy on Republicans winning the House majority and am ready to work with House Republicans to deliver results for working families the president said in a statement.","2022-11-18","14:30:00","msn.com"
"169"," Lauren Boebert's Too-Close-to-Call House Race Nears a Recount in Nail-Biter Election","The Biggest Midterms Surprises","Provided by People  Joe Raedle/Getty Lauren Boebert Republican Rep. Lauren Boebert is in position to narrowly win her bid for reelection to the House so long as a state-mandated recount doesn't change the final tally. Load Error Boebert 35 ran in Colorado's 3rd Congressional District against Democrat Adam Frisch a former city council member and finance professional from Aspen. For a time while votes were being counted it appeared likely she may be unseated after only one term in office. The politician ” a provocative right-winger in the mold of former President Donald Trump ” had been heavily favored to win reelection going into Nov.","2022-11-18","05:15:00","msn.com"
"170"," Biden admin asks Supreme Court to let student loan forgiveness program continue","Elizabeth Frantz/Reuters","After a significant loss in the courts earlier this week the Biden administration on Friday asked the Supreme Court to weigh in on its fight to keep its student loan relief program alive. CNN legal analyst breaks down why he thinks Garland chose Smith Who is Jack Smith? Garland appoints ˜impartial and determined prosecutor' as special counsel Merrick Garland announces special counsel to oversee Trump investigations Nancy Pelosi 'smashed' the marble ceiling: Rep. Jackie Speier on the Speaker's le","2022-11-18","21:45:00","msn.com"
"171"," Watch: Marjorie Taylor Greene suggests immigrants coming to the US equal Russians invading Ukraine","AlterNet","By Brandon Gage United States Congresswoman Marjorie Taylor Greene (R-Georgia) on Thursday put forth a false equivalency between Russian President Vladimir Putin's genocidal invasion of Ukraine and migrants who attempt to enter the US for economic opportunity. Load Error After declaring that the US is in a proxy war with Russia “ a talking point that is frequently repeated by the Kremlin “ Greene complained that we had five million people cross our border illegally since Joe Biden took office.","2022-11-18","00:45:00","msn.com"
"172"," Naomi Biden nuptials mark return of the White House wedding","Evan Agostini/Invision/","Wedding bells will ring again at the White House this weekend but the White House is keeping quiet about the big affair. Should Civil Rights Act also protect political beliefs? Smerconish: Impeachment should not be about preference Top law schools exit U.S. News ranking system Will DeSantis run in 2024? Politico reporter goes over some factors Victim's sister shares details about keypad lock on Idaho home 'It scares me': Man calls police on 9-year-old Black girl while she sprayed lanternflies Reporter: DeSantis's team thinking Trump may punch himself out for 2024 Questions abound in killings of four Idaho students FIFA president launches explosive tirade against Western critics of Qatar Inflation affects turkey farms ahead of Thanksgiving Smerconish: Your move Gov.","2022-11-19","16:30:00","msn.com"
"173"," Kemp stumps for Walker in show of GOP unity for the Ga. Senate runoff","Sabrina Rodriguez","Listen Comment on this story Comment Gift Article Share  SMYRNA Ga. ” Gov. Brian Kemp on Saturday campaigned for the first time with GOP Senate candidate Herschel Walker in a highly anticipated rally meant to show a united front among Georgia Republicans ahead of the Dec. 6 runoff election. Wp Get the full experience. Choose your plan ArrowRight Kemp's public show of support is considered crucial for the Senate hopeful's prospects as the governor strongly outperformed Walker in the general election.","2022-11-19","22:38:55","washingtonpost.com"
"174"," Boebert's Democratic opponent concedes ahead of likely recount","Marissa Martinez","Democrat Adam Frisch conceded to Republican Rep. Lauren Boebert on Friday in what has been one of the closest races of the 2022 election coming down to a few hundred votes and a pending recount. 'There's never been a more humbling moment in my life' Frisch said in a speech broadcast on Facebook thanking his supporters. The former Aspen City Council member said that despite the automatic recount triggered by the small margin separating him and Boebert he did not want to continue to fund fruitless election efforts over a 'handful of votes.","2022-11-18","20:15:00","msn.com"
"175"," Biden turning 80 as 'new generation' of Democratic leaders takes control in Congress","  ","President Joe Biden will celebrate his 80th birthday on Sunday marking the first time a sitting president has reached that milestone while in office and fueling speculation about how his advancing age will affect his political future. Buffalo battered by 6 feet of snow as Hochul activates National Guard to clean up Hear Trump's response to Garland's Special Counsel appointment The coordinated efforts to reframe American history in schools Rep. Plaskett: Trump did 'god-awful illegal things' to destroy democracy Will DeSantis run in 2024? Politico reporter goes over some factors Former Pence Aide: 'He Might as Well Just Say ˜I'm Running'' in 2024 House Dem Whip Jim Clyburn optimistic about the new generation of Party Leaders Should Civil Rights Act also protect political beliefs? Smerconish: Impeachment should not be about preference Top law schools exit U.","2022-11-19","20:00:00","msn.com"
"176"," Op-Ed: Gen Z's pragmatic politics could be a key to ending polarization","Samuel J. Abrams","Gen Z voters have been credited with halting the predicted 'red wave' in the 2022 midterm elections. These young voters turned out en masse for Democrats last week; CNN House exit polls show that 63% of Gen Zers voted for Democrats which was a much higher percentage than for older generations. Just 43% of those over 65 voted for Democrats while 55% cast ballots for Republicans. But this midterm outcome does not mean that voters in this new generation are dedicated Democrats. In fact they would be better described as pragmatists and issue-oriented voters.","2022-11-19","12:15:00","msn.com"
"177"," Hakeem Jeffries announces bid to succeed Nancy Pelosi as House Democratic leader","  ","Democratic Rep. Hakeem Jeffries has officially announced his candidacy to become the House Democratic leader after Nancy Pelosi announced on Thursday that she will not be seeking re-election to party leadership. Load Error He is unlikely to face any opposition for the post after current House Majority Leader Steny Hoyer announced on Thursday that he will also not seek to remain in leadership. He would be the first Black leader of a congressional caucus. With Republicans narrowly seizing control of the chamber in this year's midterm elections Jeffries would be serving as House Minority Leader.","2022-11-18","16:45:00","msn.com"
"178"," Some QAnon believers are enraged by Trump's 2024 announcement and have started ignoring 'Q drops.' But experts say the movement is as fervent as ever.","  ","On March 2 2022 the Ukrainian city of Kherson fell to Russian forces. Now over eight months later Ukrainians have spent their weekend celebrating the Russian troops' withdrawal from the city. In an announcement on November 9 Russian Defense Minister Sergei Shoigu ordered Russian forces in Kherson to retreat across the Dnieper River marking one of the most significant setbacks for Russia in its invasion of Ukraine. Since the announcement photos have flooded social media of happy and joyous Ukrainian citizens embracing soldiers and one another and celebrating the provincial capital's liberation.","2022-11-20","14:45:00","msn.com"
"179"," Election conspiracists claim some races for local offices","Associated Press","As voting experts cheered the losses of election conspiracy theorists in numerous high-profile races on Election Day Paddy McGuire prepared to hand over his office to one of them. McGuire the auditor of Mason County in western Washington lost his reelection bid to Steve Duenkel a Republican who has echoed former President Donald Trump's lies about the 2020 election. Duenkel who invited a prominent election conspiracist to the area and led a door-to-door effort to find voter fraud defeated McGuire by 100 votes in the conservative-leaning county of 60000.","2022-11-19","13:30:00","msn.com"
"180"," A Thanksgiving week shout-out to the other Bill Gates","Glenn C. Altschuler","In the 2020 midterms voters appear to have affirmed their faith in American democracy and the integrity of our elections. In battleground states (Pennsylvania Michigan Minnesota Wisconsin New Hampshire Georgia Nevada and Arizona) almost all election deniers were defeated in races for the U.S. Senate governor and secretary of state. Despite endless allegations that midterm elections were rigged there has been no credible evidence of fraud or corruption. Load Error Election officials throughout the country deserve a shout-out for the invaluable ” and often invisible ” role they play in ensuring that every legitimate vote is processed counted and if necessary recounted.","2022-11-20","14:30:00","msn.com"
"181"," California Democratic Rep. Porter reelected after tough race","Political Writer","LOS ANGELES (AP) ” Democratic Rep. Katie Porter was reelected Thursday after a bruising campaign in Southern California where she spent over $24 million to defend her seat in a closely divided coastal district. With nearly all the votes counted Porter defeated Republican Scott Baugh a former legislator 51.6% to 48.4% or a margin of about 8200 votes. On Wednesday Republicans regained control of the House. With Porter's victory Republicans will hold 218 seats next year Democrats 212. Counting is not yet finished in a handful of other undecided races.","2022-11-18","02:30:00","msn.com"
"182"," Lauren Boebert's Democratic Challenger Concedes in Shockingly Tight Colorado House Race","RELATED:","Provided by People  JASON CONNOLLY/AFP via Getty Lauren Boebert Colorado Rep. Lauren Boebert will get a second term in office after her Democratic challenger put up an unexpectedly tough fight to unseat the controversial Republican after just one term. Load Error On Friday Adam Frisch a former Aspen city councilman announced that he'd called Boebert to concede in one of the final House races in the country to be called. At the time of his concession he sat only 551 votes behind Boebert close enough to trigger an automatic recount according to Colorado state law.","2022-11-18","19:15:00","msn.com"
"183"," House Republicans are going after Hunter Biden. Here's why the White House should be worried.","mschwartz@businessinsider.com","The Republican House majority immediately went on the attack this week promising subpoena-powered committee investigations into the business dealings of Hunter Biden President Joe Biden's 52 year-old son. Load Error In a joint press conference GOP Reps. Jim Jordan and James Comer the incoming chairs of the House oversight and judiciary committees pounded the table with allegations of Hunter's influence peddling and alluded to broader corruption by the Biden family. For those Americans who accept the lawful result of the 2020 election the sight of these two election deniers talking about whistleblowers schemes and a dated laptop might bring to mind the Benghazi investigation into the 2012 death of four Americans that House Republicans turned into an obsessive score-settling exercise against then Secretary of State Hillary Clinton.","2022-11-18","17:45:00","msn.com"
"184"," Walker","Associated Press","SMYRNA Ga. (AP) ” Fresh off his commanding reelection Georgia Gov. Brian Kemp on Saturday played the role of dutiful Republican soldier as he campaigned for the first time alongside Senate hopeful Herschel Walker after spending months steering clear of his ticket-mate. The joint appearance reflects how important Kemp's broad coalition will be in determining whether Walker can unseat Sen. Raphael Warnock in a Dec. 6 runoff. The fact it occurred only now underscores the challenges that Walker a celebrity athlete turned politician has had appealing to many independents and moderate Republicans amid an intense focus on his rocky past.","2022-11-19","21:30:00","msn.com"
"185"," Florida no longer looks like a swing state after DeSantis","Kevin Breuninger","Once considered the nation's biggest swing state Florida is looking more and more like a Republican stronghold. Load Error The Sunshine State delivered Republicans some of their strongest wins in the 2022 midterm elections “ even as the party fell broadly short of expectations in most other battlegrounds. The state's Republican governor Ron DeSantis and Sen. Marco Rubio both glided to victory against their respective Democratic opponents. DeSantis whose star has shot up in the Republican Party easily won another four-year term even as he is widely expected to be considering a presidential run in 2024.","2022-11-18","14:00:00","msn.com"
"186"," Top progressive Jayapal passes on Dem leadership race","Associated Press","WASHINGTON (AP) ” Pramila Jayapal the chair of the Congressional Progressive Caucus took herself out of the running Friday for Democratic leadership in the next Congress by announcing a bid for a second term to lead one of the largest groups of lawmakers in the party. In a letter to her progressive colleagues Jayapal of Washington noted the series of achievements the caucus had during her tenure as chair. She also acknowledged the challenges House Democrats face as they become the minority party in January.","2022-11-18","15:15:00","msn.com"
"187"," Lauren Boebert's Democratic challenger conceded after she declared victory","  ","Democratic candidate Adam Frisch conceded to his opponent GOP Rep. Lauren Boebert in an extremely close race to represent Colorado's Third Congressional District. Load Error Boebert was leading by about 554 votes with more than 99% of votes counted as of Friday evening according to Insider's election partner Decision Desk HQ. No major media network has yet called the race which was not expected to be competitive until the surprisingly close results began rolling in on election night. Under Colorado state law a recount will automatically ensue if a candidate wins by a margin that is 0.","2022-11-19","08:30:00","msn.com"
"188"," Omar and out: McCarthy vows to yank 'Squad' member from House committee","Emily Jacobs","House Minority Leader Kevin McCarthy (R-CA) said Saturday he intends to make good on his promise to kick Rep. Ilhan Omar (D-MN) off the House Foreign Affairs Committee when the GOP takes control of Congress next year. McCarthy made the comments while speaking at the high-profile Republican Jewish Coalition's 2022 leadership meeting in Las Vegas Nevada an annual conference of prominent Jewish conservatives led by Dr. Miriam Adelson widow of the late casino magnate Sheldon Adelson. The House GOP leader's remarks come two days after his party reclaimed the lower chamber of Congress placing McCarthy one step closer to clinching the speaker's gavel.","2022-11-20","04:45:00","msn.com"
"189"," The Same-Sex Marriage Bill Is a Half-Measure. It's Also the Best That Can Be Hoped For Right Now","Philip Elliott","This article is part of The D.C. Brief TIME's politics newsletter. Sign up here to get stories like this sent to your inbox. A 21-year-old Hillary Diane Rodham rose in her graduation robes ready to make history that May 1969 morning at Wellesley College but first she was going to respond to the Republican Senator who had spoken immediately before her. As the first Wellesley student to be afforded the privilege to address her graduating class she felt a duty to offer a rejoinder to his message of pragmatism.","2022-11-18","15:30:00","msn.com"
"190"," GOP Rep. Adam Kinzinger says House Republicans will have a 'totally nonfunctional majority' in 2023 and McCarthy as speaker will be 'the equivalent of the dog who caught the car'","  ","Republicans this week clinched a majority in the US House of Representatives after claiming their 218th seat in the 435-member body flipping the lower chamber from the Democratic Party more than a week after the midterm election. But despite their newfound House majority the GOP will have a razor-thin edge with the party currently holding a 219-211 advantage with just a handful of races left to call. And according to GOP Rep. Adam Kinzinger of Illinois ” a prominent member of the House January 6 committee who's retiring at the end of the current Congress ” the party will have a totally nonfunctional majority once the new session convenes in January 2023.","2022-11-19","22:30:00","msn.com"
"191"," Pelosi","Associated Press","WASHINGTON (AP) ” There are two searing scenes of Nancy Pelosi confronting the violent extremism that spilled into the open late in her storied political career. In one she's uncharacteristically shaken in a TV interview as she recounts the brutal attack on her husband. In the other the House speaker rips open a package of beef jerky with her teeth during the Jan. 6 2021 Capitol insurrection while on the phone with Mike Pence firmly instructing the Republican vice president how to stay safe from the mob that came for them both.","2022-11-18","06:30:00","msn.com"
"192"," Lauren Boebert poised to win even as Adam Frisch gains enough votes to force automatic recount","Conrad Swanson","More than a week after the midterm elections incumbent U.S. Rep. Lauren Boebert was poised to hold on to her seat in Congress even as her Democratic challenger Adam Frisch on Thursday narrowed the gap between them enough to force an automatic recount. Only Moffat County still had ballots left to report in Colorado's massive 3rd Congressional District as of Thursday night. A representative of the Moffat County Clerk's Office told The Denver Post they plan to report a final tally of just 25 remaining ballots Friday.","2022-11-18","02:30:00","msn.com"
"193"," Five takeaways as the Pelosi era ends","A woman in charge","Speaker Nancy Pelosi's momentous decision to step down from Democratic leadership marks a watershed moment in Washington politics sending tremors across a Congress where she's guided her party for the last two decades. The development carries broad implications for the workings of Capitol Hill promising to pave the way for a younger generation of Democratic leaders who will take over with Republicans controlling the House while altering the image of the party after 20 years with Pelosi at the helm.","2022-11-18","03:00:00","msn.com"
"194"," Pelosi's likely successor says Dems can have 'noisy conversations","Bill Clark/CQ-Roll Call","New York Rep. Hakeem Jeffries the likely incoming House Democratic leader said Sunday that he anticipates his party will be united in a new minority even amid policy disagreements. Police: Gunman entered gay club started firing Inside the GOP's mega-MAGA problem MTP Compressed: ˜No one is above the law' fmr. VP Pence says WSJ Opinion: Hits and Misses of the Week I was embarrassed for him WSJ Opinion: There Really Was a Midterm Wave”for School Choice Face the Nation: Pence Galloway Bass Colorado Springs resident mourns victims after mass shooting WSJ Opinion: Crypto's FTX Placed a Big Bet on the Democrats Fareed's Take: Trumpism will not magically vanish WSJ Opinion: The Post-Pelosi Era Begins.","2022-11-20","20:15:00","msn.com"
"195"," Trump Org. Exec Just Dropped A Major Bombshell About Donald Trump In Court: He â€˜Authorized' Rent In Tax Fraud Scheme","Maria Pierides","Donald Trump may have just announced that he officially intends to run for the 2024 presidency but that's not the only news that has broken about him. It's just been revealed that major untaxed perks were 'authorized' by the former president according to his former Trump Organization Chief Financial Officer Allen Weisselberg who pleaded guilty of tax fraud in August and agreed to testify as part of a plea deal with the Manhattan district attorney's office. Fans of Costco are quick to praise its prices and products especially when it comes to groceries ” and stocking up for a pandemic in one quick trip from toilet paper (when it's in stock) to frozen pizza.","2022-11-20","21:45:00","msn.com"
"196"," 'You've gotta have a war every five or 10 years'","Burgess Everett","It's not every day that a senator quotes a famous mob movie to describe the state of his political party after a week of infighting. Load Error 'You've gotta have a war every five or 10 years to get rid of the bad blood' Sen. John Kennedy (R-La.) said paraphrasing a line from 'The Godfather to paint a picture of Senate Republicans. 'And then you start over.' Tension built within the Senate GOP for nearly two years from former President Donald Trump's post-insurrection impeachment through a host of bipartisan Biden-era deals that many Republicans opposed.","2022-11-18","10:45:00","msn.com"
"197"," Calmes: Nancy Pelosi","Jackie Calmes","Forget formalities. House Speaker Nancy Pelosi is the GOAT. The 55th individual and the first woman to serve as speaker of the House of Representatives second in line to the presidency Pelosi might have an equal among the other speakers in American history ” perhaps Sam Rayburn in the mid-20th century or Henry Clay in the 19th ” but none were better. In my book she is the greatest of all time. As a former congressional reporter I can speak personally to the records of eight of those 55 speakers four Democrats and four Republicans back to the estimable Massachusetts Rep.","2022-11-18","01:45:00","msn.com"
"198"," Get ready for Shadow Speaker Marjorie Taylor Greene: She's running the show","Crash Course.","Provided by Salon  Marjorie Taylor Greene Rep. Marjorie Taylor Greene (R-GA) speaks during a press conference outside the U.S. Capitol April 28 2022 in Washington DC. Win McNamee/Getty Images The first time Rep. Kevin McCarthy ran for speaker of the House was back in 2015 at the beginning of the fateful 2016 campaign. He was considered a shoo-in to replace former Speaker John Boehner who quit in disgust and skedaddled back to Ohio after the going-over he received from the newly empowered Freedom Caucus.","2022-11-18","15:15:00","msn.com"
"199"," Oath Keepers seditious conspiracy trial: What to know as closing arguments begin","Hannah Rabinowitz","CNN ”  The historic seditious conspiracy trial of five alleged Oath Keepers “ a closely watched test of how the Justice Department is prosecuting US Capitol rioters “ is nearing an end with closing arguments scheduled to begin Friday.  The trial began more than seven weeks ago and has featured hundreds of messages audio recordings and videos of the defendants' revolutionary rhetoric in the wake of Joe Biden's 2020 presidential victory and of their actions as they traversed the US Capitol grounds during the riot on January 6 2021.","2022-11-18","11:02:17","cnn.com"
"200"," Biden's ability to bypass Congress","John Fritze","WASHINGTON “ With Republicans taking control of the House of Representatives President Joe Biden's chances of pushing his agenda through Congress are slim. That's a hurdle most first-term presidents encounter after the midterm election. Rabbit Competes With Videogame for Attention AP Top Stories November 18 A Tech Companies Were Thriving Now They're Laying Off Thousands. Here's Why. US and allies condemn North Korean missile launch Malaysia needs to ask itself if it should tolerate 'fanatical extremist' views: Anwar 'A Brazen Violation': Kamala Harris Condemns North Korea's Missile Test Republican Boebert's Tight House Race Likely Headed To Recount U.","2022-11-18","11:30:00","msn.com"
"201"," Kari Lake Claims Her Voters Were Disenfranchised. Her Voters Tell a Different Story.","Caitlin O'Hara","When he stepped inside a Phoenix polling place on the morning of Election Day on the way to work Kevin Bembry was told that the tabulation machines were not functioning properly and he might want to vote somewhere else. 'I've never had that happen before' Mr. Bembry 57 a security officer said in a video later posted online. Load Error His testimony was one of many circulated on social media by activist groups right-wing media outlets and Kari Lake the Republican candidate for governor whose campaign posted Mr.","2022-11-20","03:30:00","msn.com"
"202"," Biden granddaughter's wedding offers youthful spin for president turning 80","Kate Bennett","CNN ”  President Joe Biden is turning 80 this weekend but the big bash at the White House will be for an entirely different and more youthful occasion. Naomi Biden Biden's oldest granddaughter is set to marry Peter Neal on the White House South Lawn on Saturday.  One day following the nuptials Biden will mark his spot in American history as the only octogenarian president a numerical milestone that shines a spotlight on a primary issue plaguing Biden with his opponents: his age. Despite a spate of recent wins “ better-than-projected midterm elections for Democrats a relatively gaffe-less trip to Egypt and Asia and a lackluster presidential announcement from his old rival Donald Trump “ Biden cannot shake being the oldest commander-in-chief America has ever had.","2022-11-18","11:01:46","cnn.com"
"203"," Supreme Court oral arguments are taking forever. The justices dissent â€“ and then keep talking.","Joan Biskupic","CNN ”  After more than three hours of oral arguments in a single case last week Supreme Court Chief Justice John Roberts uttered the traditional closer 'The case is submitted.'  But the hearing wasn't over. Roberts a details man who usually hews to script had forgotten that a lawyer had yet to take his rebuttal time.  'I'm sorry' Roberts said to Matthew McGill who rose to his place at the lectern. 'It is late.'  Yet another Supreme Court case had gone nearly twice as long as scheduled “ a pattern testing the nerves of the justices this fall.","2022-11-18","10:00:20","cnn.com"
"204"," How to Rule the House Like Nancy Pelosi","Bill Scher","If leading a House caucus was easy then everyone who ever did it would serve for two decades claim the speaker's gavel twice withstand merciless mockery and shepherd several landmark bills to the Oval Office. But Nancy Pelosi practically stands alone. Only Sam Rayburn's tenure eclipses hers in length and he didn't have to suffer years of brutal television ads attacking him as a San Francisco radical. Democrats who have been dependent on her steely demeanor and impossibly precise vote counts may feel unsteady even those younger lawmakers frustrated at how long she clung to power.","2022-11-19","12:45:00","msn.com"
"205"," Nancy Pelosi was really","Li Zhou","House Speaker Nancy Pelosi who announced she'd step down from leading the House Democrats on Thursday made history as the first woman to ever hold the position and was a political target ” and thorn in the side ” of Republicans for the better part of two decades. All that frequently obscured her mastery of her job and her singular skills as a legislator according to Molly Ball a Time political correspondent and author of the biography Pelosi. Load Error Pelosi has been central to many of Democrats' biggest policy wins in recent years.","2022-11-20","12:45:00","msn.com"
